route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
BEL,8502,683755,City,,0,BR305,10960,1
BEL,8502,683757,City,,0,BR307,10960,1
BEL,8502,683759,City,,0,BR309,10960,1
BEL,8502,683761,City,,0,BR311,10960,1
BEL,8502,683763,City,,0,BR313,10960,1
BEL,8502,683765,City,,0,BR315,10960,1
BEL,8502,683767,City,,0,BR317,10960,1
BEL,8502,683769,City,,0,BR319,10960,1
BEL,8502,683771,City,,0,BR321,10960,1
BEL,8502,683773,City,,0,BR323,10960,1
BEL,8502,683775,City,,0,BR325,10960,1
BEL,8502,683777,City,,0,BR327,10960,1
BEL,8502,683779,City,,0,BR329,10960,1
BEL,8502,683781,City,,0,BR331,10960,1
BEL,8502,683783,City,,0,BR333,10960,1
BEL,8502,683785,City,,0,BR335,10960,1
BEL,8502,683787,City,,0,BR337,10960,1
BEL,8503,683788,City,,0,BR301,10960,1
BEL,8503,683790,City,,0,BR303,10960,1
BEL,8503,683792,City,,0,BR305,10960,1
BEL,8503,683794,City,,0,BR307,10960,1
BEL,8503,683796,City,,0,BR309,10960,1
BEL,8503,683798,City,,0,BR311,10960,1
BEL,8503,683800,City,,0,BR313,10960,1
BEL,8503,683802,City,,0,BR315,10960,1
BEL,8503,683804,City,,0,BR317,10960,1
BEL,8503,683806,City,,0,BR319,10960,1
BEL,8503,683808,City,,0,BR321,10960,1
BEL,8503,683810,City,,0,BR323,10960,1
BEL,8503,683812,City,,0,BR325,10960,1
BEL,8503,683814,City,,0,BR327,10960,1
BEL,8503,683816,City,,0,BR329,10960,1
BEL,8503,683818,City,,0,BR331,10960,1
BEL,8503,683820,City,,0,BR333,10960,1
BEL,8503,683822,City,,0,BR335,10960,1
BEL,8503,683824,City,,0,BR337,10960,1
BEL,8501,683663,City,,0,BR301,10960,1
BEL,8501,683664,City,,0,BR302,10960,1
BEL,8501,683665,City,,0,BR303,10960,1
BEL,8501,683672,City,,0,BR310,10960,1
BEL,8501,683667,City,,0,BR305,10960,1
BEL,8501,683669,City,,0,BR307,10960,1
BEL,8501,683687,City,,0,BR325,10960,1
BEL,8501,683690,City,,0,BR328,10960,1
BEL,8501,683691,City,,0,BR330,10960,1
BEL,8501,683692,City,,0,BR332,10960,1
BEL,8501,683694,City,,0,BR335,10960,1
BEL,8501,683696,City,,0,BR337,10960,1
BEL,8501,683706,City,,0,BR347,10960,1
BEL,8501,683698,City,,0,BR339,10960,1
BEL,8501,683700,City,,0,BR341,10960,1
BEL,8501,683702,City,,0,BR343,10960,1
BEL,8501,683704,City,,0,BR345,10960,1
BEL,8502,683751,City,,0,BR301,10960,1
BEL,8502,683753,City,,0,BR303,10960,1
BEL,8501,683748,Belair,,1,BR345,10961,1
BEL,8501,683750,Belair,,1,BR347,10961,1
BEL,8501,683740,Belair,,1,BR337,10961,1
BEL,8501,683742,Belair,,1,BR339,10961,1
BEL,8501,683744,Belair,,1,BR341,10961,1
BEL,8501,683746,Belair,,1,BR343,10961,1
BEL,8501,683731,Belair,,1,BR328,10961,1
BEL,8501,683733,Belair,,1,BR330,10961,1
BEL,8501,683735,Belair,,1,BR332,10961,1
BEL,8501,683737,Belair,,1,BR334,10961,1
BEL,8501,683738,Belair,,1,BR335,10961,1
BEL,8501,683707,Belair,,1,BR301,10961,1
BEL,8501,683708,Belair,,1,BR302,10961,1
BEL,8501,683709,Belair,,1,BR303,10961,1
BEL,8501,683710,Belair,,1,BR305,10961,1
BEL,8501,683711,Belair,,1,BR307,10961,1
BEL,8501,683712,Belair,,1,BR309,10961,1
BEL,8501,683713,Belair,,1,BR310,10961,1
BEL,8501,683714,Belair,,1,BR311,10961,1
BEL,8501,683715,Belair,,1,BR312,10961,1
BEL,8501,683716,Belair,,1,BR313,10961,1
BEL,8501,683717,Belair,,1,BR314,10961,1
BEL,8501,683718,Belair,,1,BR315,10961,1
BEL,8501,683719,Belair,,1,BR316,10961,1
BEL,8501,683720,Belair,,1,BR317,10961,1
BEL,8501,683721,Belair,,1,BR318,10961,1
BEL,8501,683722,Belair,,1,BR319,10961,1
BEL,8501,683723,Belair,,1,BR320,10961,1
BEL,8501,683724,Belair,,1,BR321,10961,1
BEL,8501,683725,Belair,,1,BR322,10961,1
BEL,8501,683726,Belair,,1,BR323,10961,1
BEL,8501,683727,Belair,,1,BR324,10961,1
BEL,8502,683825,Belair,,1,BR301,10961,1
BEL,8502,683827,Belair,,1,BR303,10961,1
BEL,8502,683829,Belair,,1,BR305,10961,1
BEL,8502,683831,Belair,,1,BR307,10961,1
BEL,8502,683833,Belair,,1,BR309,10961,1
BEL,8502,683835,Belair,,1,BR311,10961,1
BEL,8502,683837,Belair,,1,BR313,10961,1
BEL,8502,683839,Belair,,1,BR315,10961,1
BEL,8502,683841,Belair,,1,BR317,10961,1
BEL,8502,683843,Belair,,1,BR319,10961,1
BEL,8502,683845,Belair,,1,BR321,10961,1
BEL,8502,683847,Belair,,1,BR323,10961,1
BEL,8502,683849,Belair,,1,BR325,10961,1
BEL,8502,683851,Belair,,1,BR327,10961,1
BEL,8502,683853,Belair,,1,BR329,10961,1
BEL,8502,683855,Belair,,1,BR331,10961,1
BEL,8502,683857,Belair,,1,BR333,10961,1
BEL,8502,683859,Belair,,1,BR335,10961,1
BEL,8502,683861,Belair,,1,BR337,10961,1
BEL,8503,683862,Belair,,1,BR301,10961,1
BEL,8503,683864,Belair,,1,BR303,10961,1
BEL,8503,683866,Belair,,1,BR305,10961,1
BEL,8503,683868,Belair,,1,BR307,10961,1
BEL,8503,683870,Belair,,1,BR309,10961,1
BEL,8503,683872,Belair,,1,BR311,10961,1
BEL,8503,683874,Belair,,1,BR313,10961,1
BEL,8503,683876,Belair,,1,BR315,10961,1
BEL,8503,683878,Belair,,1,BR317,10961,1
BEL,8503,683880,Belair,,1,BR319,10961,1
BEL,8503,683882,Belair,,1,BR321,10961,1
BEL,8503,683884,Belair,,1,BR323,10961,1
BEL,8503,683894,Belair,,1,BR333,10961,1
BEL,8503,683896,Belair,,1,BR335,10961,1
BEL,8503,683886,Belair,,1,BR325,10961,1
BEL,8503,683888,Belair,,1,BR327,10961,1
BEL,8503,683890,Belair,,1,BR329,10961,1
BEL,8503,683892,Belair,,1,BR331,10961,1
BEL,8503,683898,Belair,,1,BR337,10961,1
BEL,8501,683666,City,,0,BR304,15016,1
BEL,8501,683673,City,,0,BR311,15016,1
BEL,8501,683674,City,,0,BR312,15016,1
BEL,8501,683675,City,,0,BR313,15016,1
BEL,8501,683676,City,,0,BR314,15016,1
BEL,8501,683677,City,,0,BR315,15016,1
BEL,8501,683678,City,,0,BR316,15016,1
BEL,8501,683679,City,,0,BR317,15016,1
BEL,8501,683680,City,,0,BR318,15016,1
BEL,8501,683681,City,,0,BR319,15016,1
BEL,8501,683682,City,,0,BR320,15016,1
BEL,8501,683683,City,,0,BR321,15016,1
BEL,8501,683684,City,,0,BR322,15016,1
BEL,8501,683685,City,,0,BR323,15016,1
BEL,8501,683686,City,,0,BR324,15016,1
BEL,8502,683754,City,,0,BR304,15016,1
BEL,8502,683752,City,,0,BR302,15016,1
BEL,8501,683705,City,,0,BR346,15016,1
BEL,8501,683703,City,,0,BR344,15016,1
BEL,8501,683701,City,,0,BR342,15016,1
BEL,8501,683699,City,,0,BR340,15016,1
BEL,8501,683668,City,,0,BR306,15016,1
BEL,8501,683688,City,,0,BR326,15016,1
BEL,8501,683689,City,,0,BR327,15016,1
BEL,8501,683670,City,,0,BR308,15016,1
BEL,8501,683671,City,,0,BR309,15016,1
BEL,8501,683697,City,,0,BR338,15016,1
BEL,8501,683695,City,,0,BR336,15016,1
BEL,8501,683693,City,,0,BR334,15016,1
BEL,8503,683823,City,,0,BR336,15016,1
BEL,8503,683821,City,,0,BR334,15016,1
BEL,8503,683819,City,,0,BR332,15016,1
BEL,8503,683817,City,,0,BR330,15016,1
BEL,8503,683815,City,,0,BR328,15016,1
BEL,8503,683813,City,,0,BR326,15016,1
BEL,8503,683811,City,,0,BR324,15016,1
BEL,8503,683809,City,,0,BR322,15016,1
BEL,8503,683807,City,,0,BR320,15016,1
BEL,8503,683805,City,,0,BR318,15016,1
BEL,8503,683803,City,,0,BR316,15016,1
BEL,8503,683801,City,,0,BR314,15016,1
BEL,8503,683799,City,,0,BR312,15016,1
BEL,8503,683797,City,,0,BR310,15016,1
BEL,8503,683795,City,,0,BR308,15016,1
BEL,8503,683793,City,,0,BR306,15016,1
BEL,8503,683791,City,,0,BR304,15016,1
BEL,8503,683789,City,,0,BR302,15016,1
BEL,8502,683786,City,,0,BR336,15016,1
BEL,8502,683784,City,,0,BR334,15016,1
BEL,8502,683782,City,,0,BR332,15016,1
BEL,8502,683780,City,,0,BR330,15016,1
BEL,8502,683778,City,,0,BR328,15016,1
BEL,8502,683776,City,,0,BR326,15016,1
BEL,8502,683774,City,,0,BR324,15016,1
BEL,8502,683772,City,,0,BR322,15016,1
BEL,8502,683770,City,,0,BR320,15016,1
BEL,8502,683768,City,,0,BR318,15016,1
BEL,8502,683766,City,,0,BR316,15016,1
BEL,8502,683764,City,,0,BR314,15016,1
BEL,8502,683762,City,,0,BR312,15016,1
BEL,8502,683760,City,,0,BR310,15016,1
BEL,8502,683758,City,,0,BR308,15016,1
BEL,8502,683756,City,,0,BR306,15016,1
BEL,8502,683828,Belair,,1,BR304,15017,1
BEL,8502,683826,Belair,,1,BR302,15017,1
BEL,8502,683836,Belair,,1,BR312,15017,1
BEL,8502,683834,Belair,,1,BR310,15017,1
BEL,8502,683832,Belair,,1,BR308,15017,1
BEL,8502,683830,Belair,,1,BR306,15017,1
BEL,8502,683852,Belair,,1,BR328,15017,1
BEL,8502,683850,Belair,,1,BR326,15017,1
BEL,8502,683848,Belair,,1,BR324,15017,1
BEL,8502,683846,Belair,,1,BR322,15017,1
BEL,8502,683844,Belair,,1,BR320,15017,1
BEL,8502,683842,Belair,,1,BR318,15017,1
BEL,8502,683840,Belair,,1,BR316,15017,1
BEL,8502,683838,Belair,,1,BR314,15017,1
BEL,8503,683885,Belair,,1,BR324,15017,1
BEL,8503,683883,Belair,,1,BR322,15017,1
BEL,8503,683881,Belair,,1,BR320,15017,1
BEL,8503,683879,Belair,,1,BR318,15017,1
BEL,8503,683877,Belair,,1,BR316,15017,1
BEL,8503,683875,Belair,,1,BR314,15017,1
BEL,8503,683873,Belair,,1,BR312,15017,1
BEL,8503,683871,Belair,,1,BR310,15017,1
BEL,8503,683869,Belair,,1,BR308,15017,1
BEL,8503,683867,Belair,,1,BR306,15017,1
BEL,8503,683865,Belair,,1,BR304,15017,1
BEL,8503,683863,Belair,,1,BR302,15017,1
BEL,8502,683860,Belair,,1,BR336,15017,1
BEL,8502,683858,Belair,,1,BR334,15017,1
BEL,8502,683856,Belair,,1,BR332,15017,1
BEL,8502,683854,Belair,,1,BR330,15017,1
BEL,8503,683897,Belair,,1,BR336,15017,1
BEL,8503,683895,Belair,,1,BR334,15017,1
BEL,8503,683893,Belair,,1,BR332,15017,1
BEL,8503,683891,Belair,,1,BR330,15017,1
BEL,8503,683889,Belair,,1,BR328,15017,1
BEL,8503,683887,Belair,,1,BR326,15017,1
BEL,8501,683728,Belair,,1,BR325,15017,1
BEL,8501,683729,Belair,,1,BR326,15017,1
BEL,8501,683730,Belair,,1,BR327,15017,1
BEL,8501,683739,Belair,,1,BR336,15017,1
BEL,8501,683736,Belair,,1,BR333,15017,1
BEL,8501,683734,Belair,,1,BR331,15017,1
BEL,8501,683732,Belair,,1,BR329,15017,1
BEL,8501,683749,Belair,,1,BR346,15017,1
BEL,8501,683747,Belair,,1,BR344,15017,1
BEL,8501,683745,Belair,,1,BR342,15017,1
BEL,8501,683743,Belair,,1,BR340,15017,1
BEL,8501,683741,Belair,,1,BR338,15017,1
FLNDRS,8501,684004,City,,0,FS338,14743,1
FLNDRS,8501,684002,City,,0,FS337,14743,1
FLNDRS,8501,684006,City,,0,FS339,14743,1
FLNDRS,8501,684000,City,,0,FS336,14743,1
FLNDRS,8501,683998,City,,0,FS335,14743,1
FLNDRS,8501,683996,City,,0,FS334,14743,1
FLNDRS,8501,683994,City,,0,FS333,14743,1
FLNDRS,8501,683992,City,,0,FS332,14743,1
FLNDRS,8501,683989,City,,0,FS330,14743,1
FLNDRS,8501,683990,City,,0,FS331,14743,1
FLNDRS,8501,683987,City,,0,FS329,14743,1
FLNDRS,8501,683981,City,,0,FS327,14743,1
FLNDRS,8501,683968,City,,0,FS322,14743,1
FLNDRS,8501,683971,City,,0,FS323,14743,1
FLNDRS,8501,683973,City,,0,FS324,14743,1
FLNDRS,8501,683979,City,,0,FS326,14743,1
FLNDRS,8501,683985,City,,0,FS328,14743,1
FLNDRS,8501,683902,City,,0,FS301,14743,1
FLNDRS,8501,683921,City,,0,FS306,14743,1
FLNDRS,8501,683944,City,,0,FS314,14743,1
FLNDRS,8501,683947,City,,0,FS315,14743,1
FLNDRS,8501,683950,City,,0,FS316,14743,1
FLNDRS,8501,683953,City,,0,FS317,14743,1
FLNDRS,8501,683956,City,,0,FS318,14743,1
FLNDRS,8501,683959,City,,0,FS319,14743,1
FLNDRS,8501,683962,City,,0,FS320,14743,1
FLNDRS,8501,683965,City,,0,FS321,14743,1
FLNDRS,8501,683932,City,,0,FS310,14743,1
FLNDRS,8501,683935,City,,0,FS311,14743,1
FLNDRS,8501,683938,City,,0,FS312,14743,1
FLNDRS,8501,683941,City,,0,FS313,14743,1
FLNDRS,8501,683923,City,,0,FS307,14743,1
FLNDRS,8501,683929,City,,0,FS309,14743,1
FLNDRS,8501,683926,City,,0,FS308,14743,1
FLNDRS,8602,684121,City,,0,FS304,14743,1
FLNDRS,8602,684119,City,,0,FS303,14743,1
FLNDRS,8602,684117,City,,0,FS302,14743,1
FLNDRS,8602,684114,City,,0,FS301,14743,1
FLNDRS,8602,684137,City,,0,FS312,14743,1
FLNDRS,8602,684135,City,,0,FS311,14743,1
FLNDRS,8602,684133,City,,0,FS310,14743,1
FLNDRS,8602,684131,City,,0,FS309,14743,1
FLNDRS,8602,684129,City,,0,FS308,14743,1
FLNDRS,8602,684127,City,,0,FS307,14743,1
FLNDRS,8602,684125,City,,0,FS306,14743,1
FLNDRS,8602,684123,City,,0,FS305,14743,1
FLNDRS,8602,684169,City,,0,FS328,14743,1
FLNDRS,8602,684167,City,,0,FS327,14743,1
FLNDRS,8602,684165,City,,0,FS326,14743,1
FLNDRS,8602,684163,City,,0,FS325,14743,1
FLNDRS,8602,684161,City,,0,FS324,14743,1
FLNDRS,8602,684159,City,,0,FS323,14743,1
FLNDRS,8602,684157,City,,0,FS322,14743,1
FLNDRS,8602,684155,City,,0,FS321,14743,1
FLNDRS,8602,684153,City,,0,FS320,14743,1
FLNDRS,8602,684151,City,,0,FS319,14743,1
FLNDRS,8602,684149,City,,0,FS318,14743,1
FLNDRS,8602,684147,City,,0,FS317,14743,1
FLNDRS,8602,684145,City,,0,FS316,14743,1
FLNDRS,8602,684143,City,,0,FS315,14743,1
FLNDRS,8602,684141,City,,0,FS314,14743,1
FLNDRS,8602,684139,City,,0,FS313,14743,1
FLNDRS,8603,684253,City,,0,FS335,14743,1
FLNDRS,8603,684251,City,,0,FS334,14743,1
FLNDRS,8603,684249,City,,0,FS333,14743,1
FLNDRS,8603,684247,City,,0,FS332,14743,1
FLNDRS,8603,684245,City,,0,FS331,14743,1
FLNDRS,8603,684243,City,,0,FS330,14743,1
FLNDRS,8603,684241,City,,0,FS329,14743,1
FLNDRS,8603,684239,City,,0,FS328,14743,1
FLNDRS,8603,684237,City,,0,FS327,14743,1
FLNDRS,8603,684235,City,,0,FS326,14743,1
FLNDRS,8603,684233,City,,0,FS325,14743,1
FLNDRS,8603,684231,City,,0,FS324,14743,1
FLNDRS,8603,684229,City,,0,FS323,14743,1
FLNDRS,8603,684227,City,,0,FS322,14743,1
FLNDRS,8603,684225,City,,0,FS321,14743,1
FLNDRS,8603,684223,City,,0,FS320,14743,1
FLNDRS,8603,684221,City,,0,FS319,14743,1
FLNDRS,8603,684219,City,,0,FS318,14743,1
FLNDRS,8603,684217,City,,0,FS317,14743,1
FLNDRS,8603,684215,City,,0,FS316,14743,1
FLNDRS,8603,684213,City,,0,FS315,14743,1
FLNDRS,8603,684211,City,,0,FS314,14743,1
FLNDRS,8603,684209,City,,0,FS313,14743,1
FLNDRS,8603,684207,City,,0,FS312,14743,1
FLNDRS,8603,684205,City,,0,FS311,14743,1
FLNDRS,8603,684203,City,,0,FS310,14743,1
FLNDRS,8603,684201,City,,0,FS309,14743,1
FLNDRS,8603,684199,City,,0,FS308,14743,1
FLNDRS,8603,684197,City,,0,FS307,14743,1
FLNDRS,8603,684195,City,,0,FS306,14743,1
FLNDRS,8603,684193,City,,0,FS305,14743,1
FLNDRS,8603,684191,City,,0,FS304,14743,1
FLNDRS,8603,684189,City,,0,FS303,14743,1
FLNDRS,8602,684177,City,,0,FS332,14743,1
FLNDRS,8602,684175,City,,0,FS331,14743,1
FLNDRS,8602,684173,City,,0,FS330,14743,1
FLNDRS,8602,684171,City,,0,FS329,14743,1
FLNDRS,8602,684181,City,,0,FS334,14743,1
FLNDRS,8602,684179,City,,0,FS333,14743,1
FLNDRS,8603,684187,City,,0,FS302,14743,1
FLNDRS,8602,684183,City,,0,FS335,14743,1
FLNDRS,8603,684184,City,,0,FS301,14743,1
FLNDRS,8602,684254,Flinders,,1,FS301,14744,1
FLNDRS,8602,684255,Flinders,,1,FS302,14744,1
FLNDRS,8602,684259,Flinders,,1,FS304,14744,1
FLNDRS,8602,684257,Flinders,,1,FS303,14744,1
FLNDRS,8602,684267,Flinders,,1,FS308,14744,1
FLNDRS,8602,684265,Flinders,,1,FS307,14744,1
FLNDRS,8602,684263,Flinders,,1,FS306,14744,1
FLNDRS,8602,684261,Flinders,,1,FS305,14744,1
FLNDRS,8602,684299,Flinders,,1,FS324,14744,1
FLNDRS,8602,684297,Flinders,,1,FS323,14744,1
FLNDRS,8602,684295,Flinders,,1,FS322,14744,1
FLNDRS,8602,684293,Flinders,,1,FS321,14744,1
FLNDRS,8602,684291,Flinders,,1,FS320,14744,1
FLNDRS,8602,684289,Flinders,,1,FS319,14744,1
FLNDRS,8602,684287,Flinders,,1,FS318,14744,1
FLNDRS,8602,684285,Flinders,,1,FS317,14744,1
FLNDRS,8602,684283,Flinders,,1,FS316,14744,1
FLNDRS,8602,684281,Flinders,,1,FS315,14744,1
FLNDRS,8602,684279,Flinders,,1,FS314,14744,1
FLNDRS,8602,684277,Flinders,,1,FS313,14744,1
FLNDRS,8602,684275,Flinders,,1,FS312,14744,1
FLNDRS,8602,684273,Flinders,,1,FS311,14744,1
FLNDRS,8602,684271,Flinders,,1,FS310,14744,1
FLNDRS,8602,684269,Flinders,,1,FS309,14744,1
FLNDRS,8501,684111,Flinders,,1,FS339,14744,1
FLNDRS,8501,684109,Flinders,,1,FS338,14744,1
FLNDRS,8501,684107,Flinders,,1,FS337,14744,1
FLNDRS,8501,684105,Flinders,,1,FS336,14744,1
FLNDRS,8501,684093,Flinders,,1,FS330,14744,1
FLNDRS,8501,684095,Flinders,,1,FS331,14744,1
FLNDRS,8501,684088,Flinders,,1,FS328,14744,1
FLNDRS,8501,684091,Flinders,,1,FS329,14744,1
FLNDRS,8501,684103,Flinders,,1,FS335,14744,1
FLNDRS,8501,684101,Flinders,,1,FS334,14744,1
FLNDRS,8501,684099,Flinders,,1,FS333,14744,1
FLNDRS,8501,684097,Flinders,,1,FS332,14744,1
FLNDRS,8501,684084,Flinders,,1,FS327,14744,1
FLNDRS,8501,684080,Flinders,,1,FS326,14744,1
FLNDRS,8501,684069,Flinders,,1,FS323,14744,1
FLNDRS,8501,684072,Flinders,,1,FS324,14744,1
FLNDRS,8501,684076,Flinders,,1,FS325,14744,1
FLNDRS,8501,684036,Flinders,,1,FS312,14744,1
FLNDRS,8501,684042,Flinders,,1,FS314,14744,1
FLNDRS,8501,684039,Flinders,,1,FS313,14744,1
FLNDRS,8501,684045,Flinders,,1,FS315,14744,1
FLNDRS,8501,684048,Flinders,,1,FS316,14744,1
FLNDRS,8501,684057,Flinders,,1,FS319,14744,1
FLNDRS,8501,684054,Flinders,,1,FS318,14744,1
FLNDRS,8501,684051,Flinders,,1,FS317,14744,1
FLNDRS,8501,684060,Flinders,,1,FS320,14744,1
FLNDRS,8501,684066,Flinders,,1,FS322,14744,1
FLNDRS,8501,684063,Flinders,,1,FS321,14744,1
FLNDRS,8603,684379,Flinders,,1,FS329,14744,1
FLNDRS,8603,684377,Flinders,,1,FS328,14744,1
FLNDRS,8603,684375,Flinders,,1,FS327,14744,1
FLNDRS,8603,684373,Flinders,,1,FS326,14744,1
FLNDRS,8603,684371,Flinders,,1,FS325,14744,1
FLNDRS,8603,684369,Flinders,,1,FS324,14744,1
FLNDRS,8603,684367,Flinders,,1,FS323,14744,1
FLNDRS,8603,684365,Flinders,,1,FS322,14744,1
FLNDRS,8603,684387,Flinders,,1,FS333,14744,1
FLNDRS,8603,684385,Flinders,,1,FS332,14744,1
FLNDRS,8603,684383,Flinders,,1,FS331,14744,1
FLNDRS,8603,684381,Flinders,,1,FS330,14744,1
FLNDRS,8603,684391,Flinders,,1,FS335,14744,1
FLNDRS,8603,684389,Flinders,,1,FS334,14744,1
FLNDRS,8603,684363,Flinders,,1,FS321,14744,1
FLNDRS,8603,684361,Flinders,,1,FS320,14744,1
FLNDRS,8603,684359,Flinders,,1,FS319,14744,1
FLNDRS,8603,684357,Flinders,,1,FS318,14744,1
FLNDRS,8603,684355,Flinders,,1,FS317,14744,1
FLNDRS,8603,684353,Flinders,,1,FS316,14744,1
FLNDRS,8603,684351,Flinders,,1,FS315,14744,1
FLNDRS,8603,684349,Flinders,,1,FS314,14744,1
FLNDRS,8603,684347,Flinders,,1,FS313,14744,1
FLNDRS,8603,684345,Flinders,,1,FS312,14744,1
FLNDRS,8603,684343,Flinders,,1,FS311,14744,1
FLNDRS,8603,684341,Flinders,,1,FS310,14744,1
FLNDRS,8603,684339,Flinders,,1,FS309,14744,1
FLNDRS,8603,684337,Flinders,,1,FS308,14744,1
FLNDRS,8603,684335,Flinders,,1,FS307,14744,1
FLNDRS,8603,684333,Flinders,,1,FS306,14744,1
FLNDRS,8602,684315,Flinders,,1,FS332,14744,1
FLNDRS,8602,684313,Flinders,,1,FS331,14744,1
FLNDRS,8602,684311,Flinders,,1,FS330,14744,1
FLNDRS,8602,684309,Flinders,,1,FS329,14744,1
FLNDRS,8602,684307,Flinders,,1,FS328,14744,1
FLNDRS,8602,684305,Flinders,,1,FS327,14744,1
FLNDRS,8602,684303,Flinders,,1,FS326,14744,1
FLNDRS,8602,684301,Flinders,,1,FS325,14744,1
FLNDRS,8603,684331,Flinders,,1,FS305,14744,1
FLNDRS,8603,684329,Flinders,,1,FS304,14744,1
FLNDRS,8603,684327,Flinders,,1,FS303,14744,1
FLNDRS,8602,684321,Flinders,,1,FS335,14744,1
FLNDRS,8602,684319,Flinders,,1,FS334,14744,1
FLNDRS,8602,684317,Flinders,,1,FS333,14744,1
FLNDRS,8603,684324,Flinders,,1,FS301,14744,1
FLNDRS,8603,684325,Flinders,,1,FS302,14744,1
FLNDRS,8501,684009,Flinders,,1,FS301,14744,1
FLNDRS,8501,684017,Flinders,,1,FS305,14744,1
FLNDRS,8501,684015,Flinders,,1,FS304,14744,1
FLNDRS,8501,684013,Flinders,,1,FS303,14744,1
FLNDRS,8501,684011,Flinders,,1,FS302,14744,1
FLNDRS,8501,684024,Flinders,,1,FS308,14744,1
FLNDRS,8501,684022,Flinders,,1,FS307,14744,1
FLNDRS,8501,684019,Flinders,,1,FS306,14744,1
FLNDRS,8501,684033,Flinders,,1,FS311,14744,1
FLNDRS,8501,684030,Flinders,,1,FS310,14744,1
FLNDRS,8501,684027,Flinders,,1,FS309,14744,1
FLNDRS,8501,683975,City,,0,FS225,14745,1
FLNDRS,8501,683905,City,,0,FS202,14746,1
FLNDRS,8501,683917,City,,0,FS205,14746,1
FLNDRS,8501,683913,City,,0,FS204,14746,1
FLNDRS,8501,683909,City,,0,FS203,14746,1
GAW,9401,684461,Gawler,,1,GR303,3882,1
GAW,9401,684448,City,,0,GR226,6483,1
GAW,9401,684443,City,,0,GR223,6483,1
GAW,9401,684445,City,,0,GR224,6483,1
GAW,9401,684441,City,,0,GR222,6483,1
GAW,9401,684439,City,,0,GR221,6483,1
GAW,9401,684433,City,,0,GR218,6483,1
GAW,9401,684435,City,,0,GR219,6483,1
GAW,9401,684437,City,,0,GR220,6483,1
GAW,9401,684399,City,,0,GR201,6483,1
GAW,9401,684403,City,,0,GR203,6483,1
GAW,9401,684429,City,,0,GR216,6483,1
GAW,9401,684401,City,,0,GR202,6484,1
GAW,9401,684405,City,,0,GR204,6484,1
GAW,9501,731825,City,,0,GR202,6484,1
GAW,9501,731829,City,,0,GR204,6484,1
GAW,9401,684431,City,,0,GR217,6485,1
GAW,9401,684407,City,,0,GR205,6485,1
GAW,9401,684411,City,,0,GR207,6485,1
GAW,9401,684413,City,,0,GR208,6485,1
GAW,9401,684427,City,,0,GR215,6485,1
GAW,9401,684423,City,,0,GR213,6485,1
GAW,9401,684425,City,,0,GR214,6485,1
GAW,9401,684415,City,,0,GR209,6485,1
GAW,9401,684417,City,,0,GR210,6485,1
GAW,9401,684419,City,,0,GR211,6485,1
GAW,9401,684421,City,,0,GR212,6485,1
GAW,9401,684409,City,,0,GR206,6486,1
GAW,9401,684462,Gawler,,1,GR205,6488,1
GAW,9401,684464,Gawler,,1,GR206,6488,1
GAW,9401,684469,Gawler,,1,GR208,6488,1
GAW,9401,684471,Gawler,,1,GR209,6488,1
GAW,9401,684497,Gawler,,1,GR222,6488,1
GAW,9401,684499,Gawler,,1,GR223,6488,1
GAW,9401,684501,Gawler,,1,GR224,6488,1
GAW,9401,684512,Gawler,,1,GR229,6488,1
GAW,9401,684503,Gawler,,1,GR225,6488,1
GAW,9401,684507,Gawler,,1,GR227,6488,1
GAW,9401,684467,Gawler,,1,GR207,6489,1
GAW,9401,684487,Gawler,,1,GR217,6490,1
GAW,9401,684489,Gawler,,1,GR218,6490,1
GAW,9401,684493,Gawler,,1,GR220,6490,1
GAW,9401,684473,Gawler,,1,GR210,6490,1
GAW,9401,684475,Gawler,,1,GR211,6490,1
GAW,9401,684477,Gawler,,1,GR212,6490,1
GAW,9401,684479,Gawler,,1,GR213,6490,1
GAW,9401,684481,Gawler,,1,GR214,6490,1
GAW,9401,684483,Gawler,,1,GR215,6490,1
GAW,9401,684485,Gawler,,1,GR216,6490,1
GAW,9401,684491,Gawler,,1,GR219,6491,1
GAW,9401,684495,Gawler,,1,GR221,6491,1
GAW,9401,684509,Gawler,,1,GR228,6492,1
GAW,9401,684505,Gawler,,1,GR226,6492,1
GAW,9501,731934,Gawler,,1,GR228,6492,1
GAW,9501,731930,Gawler,,1,GR226,6492,1
GAW,9501,731823,City,,0,GR201,15219,1
GAW,9501,731827,City,,0,GR203,15219,1
GAW,9501,731872,City,,0,GR226,15219,1
GAW,9501,731861,City,,0,GR220,15219,1
GAW,9501,731859,City,,0,GR219,15219,1
GAW,9501,731857,City,,0,GR218,15219,1
GAW,9501,731863,City,,0,GR221,15219,1
GAW,9501,731865,City,,0,GR222,15219,1
GAW,9501,731869,City,,0,GR224,15219,1
GAW,9501,731867,City,,0,GR223,15219,1
GAW,9501,731853,City,,0,GR216,15219,1
GAW,9501,731851,City,,0,GR215,15220,1
GAW,9501,731849,City,,0,GR214,15220,1
GAW,9501,731847,City,,0,GR213,15220,1
GAW,9501,731845,City,,0,GR212,15220,1
GAW,9501,731843,City,,0,GR211,15220,1
GAW,9501,731841,City,,0,GR210,15220,1
GAW,9501,731839,City,,0,GR209,15220,1
